"Title","Reading, writing and maths attainments for children aged 7 to 11 (key stage 2)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-03-05"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Value","Value_type","Denominator"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","County Durham","E06000047","White","White/Asian/Black/Mixed/Chinese","All","59","%","5,202"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Darlington","E06000005","White","White/Asian/Black/Mixed/Chinese","All","56","%","1,133"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Gateshead","E08000037","White","White/Asian/Black/Mixed/Chinese","All","61","%","1,874"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Hartlepool","E06000001","White","White/Asian/Black/Mixed/Chinese","All","53","%","1,044"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Middlesbrough","E06000002","White","White/Asian/Black/Mixed/Chinese","All","50","%","1,415"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Newcastle upon Tyne","E08000021","White","White/Asian/Black/Mixed/Chinese","All","57","%","1,970"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","North Tyneside","E08000022","White","White/Asian/Black/Mixed/Chinese","All","56","%","2,110"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Northumberland","E06000057","White","White/Asian/Black/Mixed/Chinese","All","56","%","3,207"
"% of pupils reaching the expected standard in reading, writing and mathematics","2015 to 2016","Academic year","North East","Redcar and Cleveland","E06000003","White","White/Asian/Black/Mixed/Chinese","All","59","%","1,486"
