"Title","Science attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","19/12/16"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","FSM","FSM_type","Value","Value_type","Denominators"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","All","All","All","All/Boys/Girls","All","All/FSM/Non-FSM","82","%","641,590"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","All","All/FSM/Non-FSM","83","%","477,295"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White - British","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","84","%","428,454"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White - Irish","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","86","%","1,725"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White - Traveller of Irish Heritage","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","47","%","604"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White - Gypsy/Roma","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","39","%","2,417"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","White - Any other","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","76","%","44,095"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","All","All/FSM/Non-FSM","83","%","37,891"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Mixed - White and Black Caribbean","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","79","%","9,808"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Mixed - White and Black African","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","83","%","5,503"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Mixed - White and Asian","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","86","%","8,877"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Mixed - Any other","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","83","%","13,703"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","All","All/FSM/Non-FSM","80","%","68,312"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Asian - Indian","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","86","%","18,435"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity, free school meal eligibility and gender","2015 - 2016","Academic year","England","All","E92000001","Asian - Pakistani","Ethnicities used in the National Pupil Database (19)","All","All/Boys/Girls","All","All/FSM/Non-FSM","75","%","28,158"
